sc_point_gid,class,capacity,capital_adder_per_mw,cf
57644,10,0.0,0,0.0
57645,10,0.0,0,0.0
57646,10,0.0,0,0.0
57647,10,0.0,0,0.0
57648,10,0.12,0,0.0049
57649,10,0.48,0,0.0479
57650,10,0.06,0,0.0195
57651,10,0.0,0,0.0
57652,10,0.0,0,0.0
57653,10,0.0,0,0.0
57654,10,0.8,0,0.0583
57655,10,3.38,0,0.2085
57656,10,0.0,0,0.0
57657,10,0.0,0,0.0
57658,10,0.0,0,0.0
57659,10,0.0,0,0.0
57660,10,0.0,0,0.0
57661,10,0.0,0,0.0
57663,10,0.0,0,0.0
57664,10,0.0,0,0.0
57665,10,0.0,0,0.0
57666,10,0.0,0,0.0
57667,10,0.0,0,0.0
57668,10,0.0,0,0.0
57669,10,0.0,0,0.0
57670,10,0.0,0,0.0
58307,10,0.75,0,0.0764
58308,10,0.0,0,0.0
58309,10,0.0,0,0.0
58310,10,0.0,0,0.0
58311,10,0.01,0,0.0005
58312,10,1.03,0,0.2644
58313,10,0.7,0,0.1081
58314,10,0.82,0,0.1607
58315,10,0.14,0,0.2551
58316,10,0.0,0,0.0
58317,10,0.0,0,0.0
58318,10,0.0,0,0.0
58319,10,0.0,0,0.0
58320,10,0.0,0,0.0
58321,10,0.0,0,0.0
58322,10,0.0,0,0.0
58323,10,0.0,0,0.0
58324,10,0.0,0,0.0
58325,10,0.0,0,0.0
58326,10,0.0,0,0.0
58327,10,0.0,0,0.0
58328,10,0.0,0,0.0
58329,10,0.0,0,0.0
58330,10,0.0,0,0.0
58331,10,0.0,0,0.0
58332,10,0.0,0,0.0
58333,10,0.0,0,0.0
58334,10,1.6,0,0.1907
58335,10,0.0,0,0.0
58336,10,0.0,0,0.0
58337,10,0.0,0,0.0
58338,10,0.0,0,0.0
58339,10,0.0,0,0.0
58340,10,0.0,0,0.0
58341,10,0.0,0,0.0
58342,10,0.0,0,0.0
58343,10,0.0,0,0.0
58344,10,0.0,0,0.0
58345,10,0.0,0,0.0
58347,10,0.0,0,0.0
58348,10,0.0,0,0.0
58349,10,0.0,0,0.0
58350,10,0.0,0,0.0
58351,10,0.0,0,0.0
58352,10,0.0,0,0.0
58353,10,0.0,0,0.0
58354,10,0.0,0,0.0
58355,10,0.0,0,0.0
58990,10,0.0,0,0.0
58991,10,0.0,0,0.0
58992,10,0.0,0,0.0
58993,10,0.0,0,0.0
58994,10,0.0,0,0.0
58995,10,0.07,0,0.006
58996,10,1.19,0,0.3508
58997,10,1.39,0,0.6423
58998,10,0.55,0,0.1205
58999,10,0.33,0,0.3018
59000,10,0.1,0,0.0805
59001,10,0.0,0,0.0
59002,10,0.0,0,0.0
59003,10,0.22,0,0.0326
59004,10,1.45,0,0.1871
59005,10,4.82,0,0.7238
59006,10,0.01,0,0.0011
59007,10,0.0,0,0.0
59008,10,0.0,0,0.0
59009,10,1.43,0,0.0411
59010,10,2.49,0,0.2256
59011,10,0.0,0,0.0
59012,10,0.0,0,0.0
59013,10,0.0,0,0.0
59014,10,0.0,0,0.0
59015,10,0.0,0,0.0
59016,10,0.0,0,0.0
59017,10,0.0,0,0.0
59018,10,0.0,0,0.0
59019,10,0.0,0,0.0
59020,10,0.0,0,0.0
59022,10,0.0,0,0.0
59023,10,0.0,0,0.0
59025,10,0.0,0,0.0
59026,10,0.0,0,0.0
59027,10,0.0,0,0.0
59028,10,0.0,0,0.0
59029,10,0.0,0,0.0
59030,10,0.0,0,0.0
59031,10,0.0,0,0.0
59032,10,0.0,0,0.0
59033,10,0.0,0,0.0
59034,10,0.0,0,0.0
59035,10,0.0,0,0.0
59036,10,0.0,0,0.0
59037,10,0.0,0,0.0
59038,10,0.0,0,0.0
59119,10,0.0,0,0.0
59120,10,0.0,0,0.0
59121,10,0.0,0,0.0
59674,10,0.0,0,0.0
59675,10,0.0,0,0.0
59676,10,0.0,0,0.0
59677,10,0.0,0,0.0
59678,10,0.0,0,0.0
59679,10,0.0,0,0.0
59680,10,0.05,0,0.0042
59681,10,0.13,0,0.0239
59682,10,0.12,0,0.2032
59683,10,0.0,0,0.0
59684,10,0.0,0,0.0
59685,10,0.0,0,0.0
59686,10,0.0,0,0.0
59687,9,1.37,0,0.7841
59688,8,2.17,0,0.9306
59689,10,0.08,0,0.0545
59690,10,0.05,0,0.0051
59691,10,0.0,0,0.0
59692,10,0.0,0,0.0
59693,10,0.16,0,0.0141
59694,10,0.44,0,0.0454
59695,10,0.0,0,0.0
59696,10,0.0,0,0.0
59697,10,0.0,0,0.0
59698,10,0.0,0,0.0
59699,10,0.0,0,0.0
59700,10,0.0,0,0.0
59701,10,0.0,0,0.0
59702,10,0.4,0,0.0326
59703,10,5.06,0,0.4198
59704,10,0.0,0,0.0
59705,10,0.0,0,0.0
59706,10,0.0,0,0.0
59707,10,0.0,0,0.0
59708,10,0.0,0,0.0
59709,10,0.0,0,0.0
59710,10,0.0,0,0.0
59711,10,0.0,0,0.0
59712,10,0.0,0,0.0005
59713,10,0.0,0,0.0
59714,10,0.0,0,0.0
59715,10,0.0,0,0.0
59716,10,0.0,0,0.0
59717,10,0.0,0,0.0
59718,10,0.0,0,0.0
59719,10,0.0,0,0.0
59720,10,0.0,0,0.0
59721,10,0.0,0,0.0
59722,10,0.0,0,0.0
59723,10,0.0,0,0.0
59724,10,0.0,0,0.0
59801,10,0.0,0,0.0
59802,10,0.0,0,0.0
59803,10,0.0,0,0.0
59804,10,0.0,0,0.0
59805,10,0.0,0,0.0
59806,10,0.0,0,0.0
60357,10,0.0,0,0.0
60358,10,0.0,0,0.0
60359,10,0.0,0,0.0
60360,10,0.0,0,0.0
60361,10,0.0,0,0.0
60362,10,0.0,0,0.0
60363,10,0.0,0,0.0
60364,10,0.25,0,0.0462
60365,10,1.19,0,0.1535
60366,10,0.14,0,0.0398
60367,10,0.0,0,0.0
60368,10,0.0,0,0.0
60369,10,0.0,0,0.0
60370,10,0.0,0,0.0
60371,10,0.0,0,0.0074
60372,10,0.13,0,0.0703
60373,10,0.01,0,0.0011
60374,10,0.0,0,0.0
60375,10,0.0,0,0.0
60376,10,0.0,0,0.0
60377,10,0.0,0,0.0
60378,10,0.0,0,0.0
60379,10,0.0,0,0.0
60380,10,0.0,0,0.0
60381,10,0.0,0,0.0
60382,10,0.0,0,0.0
60383,10,0.0,0,0.0
60384,10,0.0,0,0.0
60385,10,0.0,0,0.0
60386,10,0.67,0,0.0519
60387,10,7.47,0,0.515
60388,10,0.0,0,0.0
60389,10,0.0,0,0.0
60390,10,0.0,0,0.0
60391,10,0.0,0,0.0
60392,10,0.0,0,0.0
60393,10,0.0,0,0.0
60394,10,0.0,0,0.0
60395,10,0.0,0,0.0
60396,10,7.67,0,0.5733
60397,10,3.21,0,0.3244
60398,10,0.0,0,0.0
60399,10,0.0,0,0.0
60400,10,0.0,0,0.0
60401,10,0.0,0,0.0
60402,10,0.0,0,0.0
60403,10,0.0,0,0.0
60404,10,0.0,0,0.0
60405,10,0.0,0,0.0
60406,10,0.0,0,0.0
60407,10,0.0,0,0.0
60408,10,0.0,0,0.0
60485,10,0.0,0,0.0
60486,10,0.0,0,0.0
60487,10,0.0,0,0.0
60488,10,0.0,0,0.0
60489,10,0.0,0,0.0
60490,10,0.0,0,0.0
61041,10,0.0,0,0.0
61042,10,0.0,0,0.0
61043,10,0.0,0,0.0
61044,10,0.0,0,0.0
61045,10,0.0,0,0.0
61046,10,0.03,0,0.0066
61047,10,0.07,0,0.017
61048,10,1.04,0,0.3178
61049,10,1.66,0,0.5116
61050,10,1.19,0,0.4247
61051,10,0.0,0,0.0
61052,10,0.0,0,0.0
61053,10,0.0,0,0.0
61054,10,0.0,0,0.0
61055,10,0.0,0,0.0
61056,10,1.12,0,0.5179
61057,10,0.35,0,0.3819
61058,10,0.0,0,0.0
61059,10,0.0,0,0.0
61060,10,0.0,0,0.0
61061,10,0.0,0,0.0
61062,10,0.0,0,0.0
61063,10,0.0,0,0.0
61064,10,0.0,0,0.0
61065,10,0.0,0,0.0
61066,10,0.0,0,0.0
61067,10,0.0,0,0.0
61068,10,0.0,0,0.0
61069,10,3.8,0,0.1817
61070,10,11.5,0,0.7291
61071,10,3.49,0,0.336
61072,10,0.0,0,0.0
61073,10,0.0,0,0.0
61074,10,0.0,0,0.0
61075,10,0.0,0,0.0
61076,10,0.0,0,0.0
61077,10,0.0,0,0.0
61078,10,0.0,0,0.0
61079,10,0.83,0,0.1631
61080,10,0.52,0,0.1741
61081,10,1.33,0,0.5089
61082,10,0.0,0,0.0
61083,10,0.0,0,0.0
61084,10,0.0,0,0.0
61085,10,0.0,0,0.0
61087,10,0.0,0,0.0
61088,10,0.0,0,0.0
61089,10,0.0,0,0.0
61090,10,0.0,0,0.0
61105,10,0.0,0,0.0
61106,10,0.0,0,0.0
61121,10,0.0,0,0.0
61122,10,0.0,0,0.0
61169,10,0.0,0,0.0
61170,10,0.0,0,0.0
61172,10,0.0,0,0.0
61724,10,0.0,0,0.0
61725,10,0.0,0,0.0
61726,10,0.0,0,0.0
61727,10,0.0,0,0.0
61728,10,0.0,0,0.0
61729,10,1.28,0,0.0753
61730,10,5.53,0,0.5334
61731,10,1.14,0,0.2691
61732,9,3.12,0,0.8386
61733,10,2.12,0,0.6733
61734,10,1.91,0,0.4592
61735,10,0.0,0,0.0
61736,10,0.0,0,0.0
61737,10,0.0,0,0.0
61738,10,0.0,0,0.0
61739,10,0.0,0,0.0
61740,10,0.0,0,0.004
61742,10,0.0,0,0.0
61743,10,0.0,0,0.0
61744,10,0.0,0,0.0
61745,10,0.0,0,0.0
61746,10,0.0,0,0.0
61747,10,0.0,0,0.0
61748,10,0.0,0,0.0
61749,10,0.0,0,0.0
61750,10,0.0,0,0.0
61751,10,0.0,0,0.0
61752,10,0.0,0,0.0
61753,10,0.0,0,0.0
61754,10,0.0,0,0.0
61755,10,0.0,0,0.0
61759,10,0.0,0,0.0
61761,10,0.0,0,0.0
61762,10,0.0,0,0.0
61763,10,0.0,0,0.0
61764,10,0.0,0,0.0
61765,10,0.0,0,0.0
61773,10,0.0,0,0.0
61774,10,0.0,0,0.0
61793,10,0.0,0,0.0
61805,10,0.0,0,0.0
61806,10,0.0,0,0.0
61856,10,0.0,0,0.0
62408,10,0.0,0,0.0
62409,10,0.0,0,0.0
62410,10,0.0,0,0.0
62411,10,0.0,0,0.0
62412,10,0.0,0,0.0
62413,10,1.21,0,0.1504
62414,10,2.63,0,0.4505
62415,10,0.19,0,0.1126
62416,10,1.1,0,0.4769
62417,10,0.89,0,0.1785
62418,10,1.29,0,0.1219
62419,10,0.0,0,0.0
62420,10,0.0,0,0.0
62421,10,0.0,0,0.0
62423,10,0.0,0,0.0
62424,10,0.0,0,0.0
62426,10,0.0,0,0.0
62427,10,0.0,0,0.0
62428,10,0.0,0,0.0
62429,10,0.0,0,0.0
62430,10,0.0,0,0.0
62431,10,0.0,0,0.0
62432,10,0.0,0,0.0
62433,10,0.0,0,0.0
62434,10,0.0,0,0.0
62435,10,0.0,0,0.0
62436,10,0.0,0,0.0
62437,10,0.0,0,0.0
62438,10,0.0,0,0.0
62439,10,0.0,0,0.0
62440,10,0.0,0,0.0
62441,10,0.0,0,0.0
62442,10,0.0,0,0.0
62443,10,0.0,0,0.0
62444,10,0.0,0,0.0
62447,10,0.0,0,0.0
62448,10,0.0,0,0.0
62449,10,0.0,0,0.0
62450,10,0.0,0,0.0
62454,10,0.0,0,0.0
62455,10,0.0,0,0.0
62456,10,0.0,0,0.0
62457,10,0.0,0,0.0
62458,10,0.0,0,0.0
62476,10,0.0,0,0.0
62489,10,0.0,0,0.0
62490,10,0.0,0,0.0
62491,10,1.9,0,0.3024
63092,10,0.0,0,0.0
63093,10,0.0,0,0.0
63094,10,0.0,0,0.0
63095,10,0.0,0,0.0
63096,10,0.0,0,0.0
63097,10,2.86,0,0.3538
63098,10,2.46,0,0.3814
63099,10,2.1,0,0.3442
63100,10,1.42,0,0.3119
63101,10,0.0,0,0.0
63102,10,0.0,0,0.0
63103,10,0.0,0,0.0
63104,10,0.0,0,0.0
63105,10,0.0,0,0.0377
63106,10,0.42,0,0.4512
63107,10,0.0,0,0.0
63108,10,0.0,0,0.0
63109,10,0.0,0,0.0
63110,10,0.0,0,0.0
63111,10,0.0,0,0.0
63112,10,0.0,0,0.0
63113,10,0.0,0,0.0
63114,10,0.0,0,0.0
63115,10,0.0,0,0.0
63116,10,0.0,0,0.0
63117,10,0.0,0,0.0
63118,10,0.0,0,0.0
63119,10,0.0,0,0.0
63120,10,0.0,0,0.0
63121,10,0.0,0,0.0
63122,10,0.0,0,0.0
63123,10,0.0,0,0.0
63124,10,0.0,0,0.0
63125,10,0.0,0,0.0
63126,10,0.0,0,0.0
63127,10,0.0,0,0.0
63128,10,0.0,0,0.0
63129,10,0.0,0,0.0
63130,10,0.0,0,0.0
63131,10,0.0,0,0.0
63132,10,2.06,0,0.6591
63133,10,0.71,0,0.888
63138,10,0.0,0,0.0
63140,10,0.0,0,0.0
63141,10,0.0,0,0.0
63142,10,0.0,0,0.0
63143,10,0.0,0,0.0
63144,10,0.0,0,0.0
63160,10,0.0,0,0.0
63174,10,5.04,0,0.4878
63175,10,2.66,0,0.4842
63176,10,2.96,0,0.5618
63177,10,0.0,0,0.0
63775,10,0.0,0,0.0
63776,10,0.0,0,0.0
63777,10,0.0,0,0.0
63778,10,0.0,0,0.0
63779,10,0.0,0,0.0
63780,10,0.0,0,0.0
63781,10,0.09,0,0.0121
63782,10,1.09,0,0.3685
63783,10,2.37,0,0.4489
63784,10,0.27,0,0.0757
63785,10,0.0,0,0.0
63786,10,0.0,0,0.0
63787,10,0.0,0,0.0
63788,10,0.0,0,0.0
63789,10,0.0,0,0.3583
63790,10,0.0,0,0.0
63791,10,0.0,0,0.0
63792,10,0.0,0,0.0
63793,10,0.0,0,0.0
63794,10,0.0,0,0.0
63795,10,0.0,0,0.0
63796,10,0.0,0,0.0
63797,10,0.0,0,0.0
63798,10,0.0,0,0.0
63799,10,0.0,0,0.0
63800,10,0.0,0,0.0
63801,10,0.0,0,0.0
63802,10,0.0,0,0.0
63803,10,0.0,0,0.0
63804,10,0.0,0,0.0
63805,10,0.0,0,0.0
63806,10,0.0,0,0.0
63807,10,0.0,0,0.0
63808,10,0.0,0,0.0
63809,10,0.0,0,0.0
63810,10,0.0,0,0.0
63813,10,0.0,0,0.0
63815,10,0.0,0,0.0
63816,10,0.0,0,0.0
63822,10,0.0,0,0.0
63857,10,0.0,0,0.0
63858,10,0.33,0,0.4601
63859,10,1.07,0,0.1082
63860,10,0.27,0,0.0351
63861,10,0.0,0,0.0
63862,10,0.0,0,0.0
63863,10,0.0,0,0.0
63864,10,0.0,0,0.0
63865,10,0.0,0,0.0
64459,10,0.0,0,0.0
64460,10,0.0,0,0.0
64461,10,0.0,0,0.0
64462,10,0.0,0,0.0
64463,10,0.0,0,0.0
64464,10,0.07,0,0.0086
64465,9,3.59,0,0.8405
64466,10,1.12,0,0.2438
64467,10,0.21,0,0.0554
64468,10,0.12,0,0.0166
64469,10,0.0,0,0.0
64470,10,0.0,0,0.0
64471,10,0.0,0,0.0
64472,10,0.0,0,0.0
64473,10,0.06,0,0.4611
64474,10,0.0,0,0.0
64475,10,0.0,0,0.0
64476,10,0.0,0,0.0
64477,10,0.0,0,0.0
64478,10,0.0,0,0.0
64479,10,0.0,0,0.0
64480,10,0.0,0,0.0
64481,10,0.0,0,0.0
64482,10,0.0,0,0.0
64483,10,0.0,0,0.0
64484,10,0.0,0,0.0
64485,10,0.0,0,0.0
64486,10,0.0,0,0.0
64487,10,0.0,0,0.0
64488,10,0.0,0,0.0
64489,10,0.0,0,0.0
64490,10,0.0,0,0.0
64491,10,0.0,0,0.0
64492,10,0.0,0,0.0
64493,10,0.0,0,0.0
64494,10,0.0,0,0.0
64496,10,0.0,0,0.0
64497,10,0.0,0,0.0
64499,10,0.0,0,0.0
64500,10,0.0,0,0.0
64501,10,0.0,0,0.0
64502,10,0.0,0,0.0
64504,10,0.0,0,0.0
64505,10,0.0,0,0.0
64542,10,0.0,0,0.0
64543,10,0.0,0,0.0
64545,10,0.0,0,0.0
64546,10,2.36,0,0.4722
64547,10,1.02,0,0.1201
64548,10,0.0,0,0.0
64549,10,0.0,0,0.0
65142,10,0.0,0,0.0
65143,10,0.0,0,0.0
65144,10,0.0,0,0.0
65145,10,0.0,0,0.0
65146,10,0.0,0,0.0
65147,10,1.14,0,0.0663
65148,10,3.98,0,0.7521
65149,9,4.13,0,0.8676
65150,10,0.05,0,0.0049
65151,10,0.0,0,0.0
65152,10,0.0,0,0.0
65153,10,0.0,0,0.0
65154,10,0.0,0,0.0
65155,10,0.0,0,0.0
65156,10,0.0,0,0.0
65157,10,0.21,0,0.0312
65158,10,0.0,0,0.0
65159,10,0.14,0,0.0127
65160,10,3.82,0,0.1741
65161,10,0.0,0,0.0
65162,10,0.0,0,0.0
65163,10,0.0,0,0.0
65164,10,0.0,0,0.0
65165,10,0.0,0,0.0
65166,10,0.0,0,0.0
65167,10,0.0,0,0.0
65168,10,0.0,0,0.0
65169,10,0.0,0,0.0
65170,10,0.0,0,0.0
65171,10,0.0,0,0.0
65172,10,0.0,0,0.0
65173,10,0.0,0,0.0
65174,10,0.0,0,0.0
65175,10,0.0,0,0.0
65177,10,0.0,0,0.0
65178,10,0.0,0,0.0
65185,10,1.35,0,0.7571
65186,10,0.68,0,0.9061
65188,10,0.0,0,0.0
65189,10,0.0,0,0.0
65221,10,0.0,0,0.0
65222,10,0.0,0,0.0
65226,10,0.24,0,0.0826
65227,10,0.0,0,0.0
65280,10,0.0,0,0.0
65281,10,0.0,0,0.0
65282,10,0.0,0,0.0
65826,10,0.0,0,0.0
65827,10,0.0,0,0.0
65828,10,0.0,0,0.0
65829,10,0.0,0,0.0
65830,10,0.0,0,0.0
65831,10,0.0,0,0.0
65832,10,2.11,0,0.4416
65833,10,1.28,0,0.2266
65834,10,0.0,0,0.0
65835,10,0.0,0,0.0
65836,10,0.0,0,0.0
65837,10,0.0,0,0.0
65838,10,0.0,0,0.0
65839,10,0.0,0,0.0
65840,10,0.0,0,0.0
65841,10,0.0,0,0.0
65842,10,0.0,0,0.0
65843,10,3.73,0,0.3554
65844,10,4.3,0,0.2069
65845,10,0.0,0,0.0
65846,10,0.0,0,0.0
65847,10,0.0,0,0.0
65848,10,0.0,0,0.0
65849,10,0.0,0,0.0
65850,10,0.0,0,0.0
65851,10,0.0,0,0.0
65852,10,0.0,0,0.0
65853,10,0.0,0,0.0
65854,10,0.0,0,0.0
65855,10,0.0,0,0.0
65856,10,0.0,0,0.0
65857,10,0.0,0,0.0
65858,10,0.0,0,0.0
65868,10,0.0,0,0.0
65869,10,0.0,0,0.0
65870,10,0.0,0,0.0
65873,10,0.0,0,0.0
65874,10,0.0,0,0.0
65896,10,1.17,0,0.9446
65905,10,0.0,0,0.0
65906,10,0.0,0,0.0
65907,10,0.0,0,0.0
65908,10,0.0,0,0.0
65909,9,0.0,0,0.9447
65910,9,4.05,0,0.9351
65964,10,0.0,0,0.0
65965,10,0.0,0,0.0
65966,10,0.0,0,0.0
66510,10,0.0,0,0.0
66511,10,0.0,0,0.0
66512,10,0.0,0,0.0
66513,10,0.0,0,0.0
66514,10,0.0,0,0.0
66515,10,0.0,0,0.0
66516,10,0.0,0,0.0
66517,10,0.0,0,0.0
66518,10,0.0,0,0.0
66519,10,0.0,0,0.0
66520,10,0.0,0,0.0
66521,10,0.0,0,0.0
66522,10,0.0,0,0.0
66523,10,0.0,0,0.0
66524,10,0.0,0,0.0
66525,10,0.0,0,0.0
66527,10,1.28,0,0.1647
66528,10,0.02,0,0.0031
66529,10,0.0,0,0.0
66530,10,0.0,0,0.0
66531,10,0.0,0,0.0
66532,10,0.0,0,0.0
66533,10,0.0,0,0.0
66534,10,0.0,0,0.0
66535,10,0.0,0,0.0
66536,10,0.0,0,0.0
66537,10,0.0,0,0.0
66538,10,0.0,0,0.0
66539,10,0.0,0,0.0
66540,10,0.0,0,0.0
66541,10,0.0,0,0.0
66553,10,0.02,0,0.9447
66554,10,2.08,0,0.7374
66558,10,0.0,0,0.0
66561,10,0.0,0,0.0
66589,10,0.0,0,0.0
66590,10,3.08,0,0.9097
66591,10,0.1,0,0.0583
66593,10,0.0,0,0.0
66594,10,0.0,0,0.0
66597,10,0.0,0,0.0
66598,10,0.0,0,0.0
66648,10,0.0,0,0.0
66649,10,0.0,0,0.0
67193,10,0.0,0,0.0
67194,10,0.0,0,0.0
67195,10,0.0,0,0.0
67196,10,0.0,0,0.0
67197,10,0.0,0,0.0
67198,10,0.0,0,0.0
67199,10,0.0,0,0.0
67200,10,0.0,0,0.0
67201,10,0.0,0,0.0
67202,10,0.0,0,0.0
67203,10,0.0,0,0.0
67204,10,0.0,0,0.0
67205,10,0.0,0,0.0
67206,10,0.0,0,0.0
67207,10,0.0,0,0.0
67208,10,0.0,0,0.0
67209,10,0.0,0,0.0
67210,10,1.01,0,0.4957
67211,10,2.96,0,0.4117
67212,10,0.58,0,0.0415
67213,10,0.0,0,0.0
67214,10,0.0,0,0.0
67215,10,0.0,0,0.0
67216,10,0.0,0,0.0
67217,10,0.0,0,0.0
67218,10,0.0,0,0.0
67219,10,0.0,0,0.0
67220,10,0.0,0,0.0
67221,10,0.0,0,0.0
67222,10,0.0,0,0.0
67223,10,0.0,0,0.0
67224,10,0.0,0,0.0
67225,10,0.0,0,0.0
67226,10,0.0,0,0.0
67227,10,0.0,0,0.0
67237,10,0.58,0,0.9447
67238,10,0.29,0,0.1
67242,10,0.0,0,0.0
67248,10,0.0,0,0.0
67273,10,2.42,0,0.8325
67274,10,4.7,0,0.2445
67275,10,3.28,0,0.4371
67276,10,0.27,0,0.1978
67277,10,0.48,0,0.0501
67278,10,0.0,0,0.0
67281,10,0.0,0,0.0
67282,10,0.0,0,0.0
67877,10,0.0,0,0.0
67878,10,0.0,0,0.0
67879,10,0.0,0,0.0
67880,10,0.0,0,0.0
67881,10,0.0,0,0.0
67882,10,0.0,0,0.0
67883,10,0.0,0,0.0
67884,10,0.0,0,0.0
67885,10,0.0,0,0.0
67886,10,0.0,0,0.0
67887,10,0.0,0,0.0
67888,10,0.0,0,0.0
67889,10,0.0,0,0.0
67891,10,0.0,0,0.0
67892,10,0.0,0,0.0111
67893,10,0.0,0,0.0
67894,10,0.0,0,0.0
67895,10,0.0,0,0.0
67896,10,1.29,0,0.1259
67897,10,0.0,0,0.0
67898,10,0.0,0,0.0
67899,10,0.0,0,0.0
67900,10,0.0,0,0.0
67901,10,0.0,0,0.0
67902,10,0.0,0,0.0
67903,10,0.0,0,0.0
67904,10,0.0,0,0.0
67905,10,0.0,0,0.0
67906,10,0.0,0,0.0
67907,10,0.0,0,0.0
67908,10,0.0,0,0.0
67909,10,0.0,0,0.0
67910,10,0.0,0,0.0
67911,10,0.0,0,0.0
67913,10,0.0,0,0.0
67914,10,0.0,0,0.0
67919,10,0.0,0,0.0
67920,10,0.0,0,0.0
67956,10,0.0,0,0.0
67957,10,1.65,0,0.1003
67958,10,0.05,0,0.0093
67959,10,0.0,0,0.0
67960,10,1.52,0,0.1279
67961,10,2.1,0,0.3256
67962,10,0.0,0,0.0
68560,10,0.0,0,0.0
68561,10,0.0,0,0.0
68562,10,0.0,0,0.0
68563,10,0.0,0,0.0
68564,10,0.0,0,0.0
68565,10,0.0,0,0.0
68566,10,0.0,0,0.0
68567,10,0.0,0,0.0
68568,10,0.0,0,0.0
68569,10,0.0,0,0.0
68570,10,0.0,0,0.0
68571,10,0.0,0,0.0
68572,10,0.0,0,0.0
68573,10,0.0,0,0.0
68574,10,0.0,0,0.0
68575,9,2.74,0,0.801
68576,10,3.04,0,0.6716
68577,10,0.0,0,0.0
68578,10,0.0,0,0.0
68579,10,0.0,0,0.0
68580,10,0.0,0,0.0
68581,10,0.0,0,0.0
68582,10,0.0,0,0.0
68583,10,0.0,0,0.0
68584,10,0.0,0,0.0
68585,10,0.0,0,0.0
68586,10,0.0,0,0.0
68587,10,0.0,0,0.0
68588,10,0.0,0,0.0
68589,10,0.0,0,0.0
68590,10,0.0,0,0.0
68591,10,0.0,0,0.0
68592,10,0.0,0,0.0
68593,10,0.0,0,0.0
68594,10,0.0,0,0.0
68595,10,0.0,0,0.0
68596,10,0.0,0,0.0
68597,10,0.0,0,0.0
68598,10,0.0,0,0.0
68603,10,0.0,0,0.0
68604,10,0.73,0,0.1414
68605,10,4.03,0,0.8011
68606,10,0.0,0,0.0
68607,10,0.0,0,0.0
68641,10,0.0,0,0.0
68642,10,0.0,0,0.0
68643,10,0.22,0,0.1066
68644,10,3.11,0,0.1886
68645,10,3.16,0,0.5324
68650,10,0.0,0,0.0
68651,10,3.48,0,0.6739
68652,10,1.57,0,0.9447
69244,10,0.0,0,0.0
69245,10,0.0,0,0.0
69246,10,0.0,0,0.0
69247,10,0.0,0,0.0
69248,10,0.0,0,0.0
69249,10,0.0,0,0.0
69250,10,0.0,0,0.0
69251,10,0.0,0,0.0
69252,10,0.0,0,0.0
69253,10,0.0,0,0.0
69254,10,0.0,0,0.0
69255,10,0.0,0,0.0
69256,10,0.0,0,0.0
69257,10,0.0,0,0.0
69258,10,0.0,0,0.0
69259,8,0.15,0,0.945
69260,8,0.31,0,0.945
69262,10,0.0,0,0.0
69263,10,0.28,0,0.027
69264,10,0.95,0,0.1163
69265,10,0.0,0,0.0
69266,10,0.0,0,0.0
69267,10,0.0,0,0.0
69268,10,0.0,0,0.0
69269,10,0.0,0,0.0
69270,10,0.0,0,0.0
69271,10,0.0,0,0.0
69272,10,0.0,0,0.0
69273,10,0.0,0,0.0
69274,10,0.0,0,0.0
69275,10,0.0,0,0.0
69276,10,0.0,0,0.0
69277,10,0.0,0,0.0
69278,10,0.0,0,0.0
69279,10,0.0,0,0.0
69280,10,0.0,0,0.0
69281,10,0.0,0,0.0
69282,10,0.0,0,0.0
69283,10,0.0,0,0.0
69285,10,0.0,0,0.0
69286,10,0.0,0,0.0
69288,10,0.41,0,0.3748
69289,10,0.79,0,0.167
69290,10,0.0,0,0.0
69291,10,0.0,0,0.0
69292,10,0.0,0,0.0
69295,10,0.0,0,0.0
69296,10,0.0,0,0.0
69312,10,0.0,0,0.0
69313,10,0.0,0,0.0
69325,10,0.0,0,0.0
69326,10,0.0,0,0.0
69327,10,0.02,0,0.0685
69328,10,2.37,0,0.2456
69329,10,0.0,0,0.0
69335,10,1.24,0,0.2956
69336,10,0.45,0,0.9446
69927,10,0.14,0,0.0195
69928,10,0.0,0,0.0
69929,10,0.0,0,0.0
69930,10,0.0,0,0.0
69931,10,0.0,0,0.0
69932,10,0.0,0,0.0
69933,10,0.0,0,0.0
69934,10,0.0,0,0.0
69935,10,0.0,0,0.0
69936,10,0.0,0,0.0
69937,10,0.0,0,0.0
69938,10,0.0,0,0.0
69939,10,0.0,0,0.0
69940,10,0.06,0,0.1392
69941,10,0.0,0,0.0
69944,10,0.0,0,0.0
69945,10,0.0,0,0.0
69946,10,0.0,0,0.0
69947,10,0.0,0,0.0
69948,10,0.0,0,0.0
69949,10,0.0,0,0.0
69950,10,0.0,0,0.0
69951,10,0.0,0,0.0
69952,10,0.0,0,0.0
69953,10,0.0,0,0.0
69954,10,0.0,0,0.0
69955,10,0.0,0,0.0
69956,10,0.0,0,0.0
69957,10,0.0,0,0.0
69959,10,0.0,0,0.0
69960,10,0.0,0,0.0
69961,10,0.0,0,0.0
69962,10,0.0,0,0.0
69963,10,0.0,0,0.0
69964,10,0.0,0,0.0
69965,10,0.0,0,0.0
69966,10,0.0,0,0.0
69967,10,0.0,0,0.0
69968,10,0.0,0,0.0
69969,10,0.0,0,0.0
69970,10,0.0,0,0.0
69971,10,0.0,0,0.0
